Sex,Age,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023,2023 - 2024,2024 - 2025,2025 - 2026,2026 - 2027,2027 - 2028,2028 - 2029,2029 - 2030,2030 - 2031,2031 - 2032,2032 - 2033,2033 - 2034,2034 - 2035,2035 - 2036,2036 - 2037,2037 - 2038,2038 - 2039,2039 - 2040,2040 - 2041,2041 - 2042,2042 - 2043,2043 - 2044,2044 - 2045,2045 - 2046,2046 - 2047,2047 - 2048,2048 - 2049,2049 - 2050,2050 - 2051,2051 - 2052,2052 - 2053,2053 - 2054,2054 - 2055,2055 - 2056,2056 - 2057,2057 - 2058,2058 - 2059,2059 - 2060,2060 - 2061,2061 - 2062,2062 - 2063,2063 - 2064,2064 - 2065,2065 - 2066,2066 - 2067,2067 - 2068,2068 - 2069,2069 - 2070,2070 - 2071,2071 - 2072,2072 - 2073,2073 - 2074,2074 - 2075,2075 - 2076,2076 - 2077,2077 - 2078,2078 - 2079,2079 - 2080,2080 - 2081,2081 - 2082,2082 - 2083,2083 - 2084,2084 - 2085,2085 - 2086,2086 - 2087,2087 - 2088,2088 - 2089,2089 - 2090,2090 - 2091,2091 - 2092,2092 - 2093,2093 - 2094,2094 - 2095,2095 - 2096,2096 - 2097,2097 - 2098,2098 - 2099,2099 - 2100,2100 - 2101,2101 - 2102,2102 - 2103,2103 - 2104,2104 - 2105,2105 - 2106,2106 - 2107,2107 - 2108,2108 - 2109,2109 - 2110,2110 - 2111,2111 - 2112,2112 - 2113,2113 - 2114
1,19,50.26922096,45.39286559,43.78474356,41.89073459,40.00270018,38.77138364,37.46341052,36.08956136,34.91911067,33.91332832,33.01531936,31.73153667,30.97662683,30.18781624,29.64988996,29.05990086,28.41751096,27.74206866,27.12581784,26.80255793,26.2781496,26.05729176,25.64047292,25.46671129,25.10892678,24.78356247,24.48353649,24.1948283,23.71777182,23.50762612,22.88382902,22.7264372,22.56350454,22.38405897,22.19783201,21.7750236,21.56239787,21.33357287,21.08670562,21.04506667,20.53578304,20.232046,20.13423561,19.80191485,19.24664687,19.12916644,18.79689095,18.68751363,18.37271182,18.28431472,17.99808373,17.93659519,17.67708387,17.63911011,17.18967655,16.95708288,16.93917477,16.71564699,16.49456984,16.27439464,16.26329863,15.83605516,15.61691499,15.60589903,15.38683864,15.16679842,14.73724631,14.51296059,14.28593612,14.26246027,14.02864526,13.9976307,13.7572341,13.71942948,13.4744613,13.43239385,13.18590812,13.14229159,13.09917385,12.65506218,12.61563077,12.37859741,12.34419191,12.11371402,12.08556182,11.86224376,11.839749,11.62264998,11.40823891,11.19608569,11.18202871,10.97274351,10.96039481,10.75255153,10.54505227,10.3374797,10.12980764,10.11634773,9.907520099,9.892300008
1,20,53.94782475,49.2025485,46.92404585,45.38364027,43.59150136,42.03090378,40.39322808,39.16259479,37.58194584,36.66508911,35.62648286,34.71077249,33.85910321,33.06585694,32.22106807,31.47445361,30.87117102,30.19845638,29.71953801,28.94215325,28.66254257,28.15718065,27.92409151,27.49979878,27.31621517,26.95411835,26.62594291,26.10507842,25.81616267,25.34350278,24.91863192,24.7441282,24.59419577,24.21829935,24.04455964,23.86381715,23.67015746,23.24032041,23.01439949,22.54831308,22.28380298,21.99813456,21.69301967,21.37157537,21.03715335,20.91364605,20.57344183,20.45015913,20.12102266,20.01356709,19.70893674,19.62974951,19.35548322,19.09561507,18.84803307,18.60942133,18.37810156,18.15260149,17.93104585,17.71205553,17.49403145,17.27659207,17.05990081,16.84290092,16.42069829,16.20399808,16.19117888,15.97116999,15.74851463,15.72709206,15.49767943,15.26462758,15.23133349,14.99107626,14.95040103,14.7050529,14.45890558,14.21242166,13.96648045,13.72238618,13.67853461,13.43889453,13.39951644,13.16629821,13.13267134,12.90698561,12.87993365,12.66106333,12.63979123,12.2324159,12.02186428,11.81330333,11.60590973,11.59301559,11.38710362,11.37430525,11.16840804,11.1546613,10.94797981,10.93237844
1,21,55.91193291,50.71266138,48.94653703,46.75369988,45.27474066,43.55114088,41.80304002,40.69625334,39.23951776,38.46778648,37.29622784,36.25793297,35.34581,34.24958801,33.45995405,32.83747999,32.10505487,31.72368669,31.04267829,30.55758035,30.03038945,29.55565407,29.06317104,28.60472155,28.40211673,27.99659229,27.85403182,27.52722106,27.01122911,26.50864926,26.25725437,26.0543114,25.66870758,25.30717393,25.15556876,24.76890503,24.37434644,24.18413934,23.97895955,23.53830914,23.29634585,23.03433964,22.53406381,22.44724627,22.12700687,21.79340493,21.45501086,21.32765722,20.99179955,20.87305737,20.55556075,20.25268322,19.96667418,19.90031379,19.64264705,19.39735481,19.16116887,19.13597023,18.91283724,18.69373465,18.27416733,17.8558928,17.64124401,17.42737496,17.21308073,16.99890418,16.78485157,16.7717257,16.55426924,16.33402064,15.90934493,15.88391472,15.65329948,15.61966516,15.38180333,15.14141785,15.09753304,14.85355876,14.80661086,14.56209899,14.51556746,14.27421949,14.03605903,13.80107979,13.56990196,13.34231845,13.31212397,13.09204187,12.87573855,12.66253855,12.45209535,12.43532436,12.22901506,12.21475447,12.01071814,11.99749766,11.60374173,11.59029265,11.38641999,11.18215253
1,22,56.59792564,51.15639483,49.43551797,47.49176924,45.61825278,44.20760165,42.75587453,41.28393023,40.18308876,38.73958874,37.97257055,36.58098115,35.82539143,34.69841691,34.1065299,33.55889868,32.72576139,32.22394546,31.41421374,30.96287106,30.48675444,29.96604205,29.49765494,29.23266454,28.99849448,28.36341985,28.17995158,27.82477668,27.29016158,26.9958029,26.713224,26.46564072,26.26598333,26.09916196,25.53183341,25.16992365,25.00323226,24.6154373,24.42868485,23.79806378,23.57896542,23.34084595,23.08306376,23.01699528,22.7175015,22.40112597,22.07136619,21.52782785,21.40208598,21.07109325,20.9538307,20.64082612,20.54563929,20.26295233,19.99468828,19.74077144,19.4989964,19.26625666,19.04088077,19.02151333,18.80558526,18.39236717,18.18020176,17.96860884,17.55829904,17.34710867,17.13609949,16.92524121,16.71320831,16.49910795,16.48082714,16.26066238,16.03717457,16.00735152,15.57904244,15.344861,15.3043956,15.06505855,15.0198916,14.7787035,14.73169417,14.49212353,14.44703956,14.21187018,14.17131783,13.94259281,13.5268885,13.30660606,12.9000314,12.87658081,12.66647194,12.64782141,12.44253575,12.42749451,12.22513431,12.02400668,12.01096376,11.81032616,11.7968581,11.59566659
1,23,56.6566112,51.32969127,49.67902691,47.61643535,45.92794716,44.58954095,43.006201,41.79491857,40.57145122,39.47066253,38.03410309,37.26732931,35.91247196,35.18825718,34.3271756,33.75906,33.2282582,32.63336203,31.92324616,31.12966572,30.9000904,30.22657595,30.12866838,29.45565097,29.19468095,28.96461168,28.55267756,28.37089654,27.80967229,27.28329717,26.99354666,26.7153108,26.47151394,26.27485163,25.90170304,25.76142823,25.61561461,24.82125541,24.64984578,24.4661218,24.05626634,23.84056779,23.3950668,23.14118437,22.86620543,22.57185373,22.46910498,22.14399391,22.01994966,21.48403532,21.15751977,20.83927657,20.73289788,20.43830138,20.16020376,20.09514354,19.84473479,19.60625103,19.17905726,19.15451573,18.93812363,18.72533676,18.51516274,18.10913114,17.90066508,17.88958001,17.68124256,17.27675197,16.8726702,16.66379135,16.64867956,16.43485049,16.21793782,15.9977213,15.96846812,15.74074794,15.50952673,15.27588441,15.04005862,14.99558784,14.7579693,14.71167037,14.47552874,14.43116524,14.19938204,14.15941233,13.93392308,13.71188144,13.68168528,12.90592887,12.88279643,12.67561789,12.65719115,12.4547354,12.25421935,12.24031068,12.0419207,12.02903995,11.83116922,11.63318893
1,24,57.13048933,51.95031006,50.04006441,48.22873953,46.46604143,45.25961046,43.7527967,42.42337417,41.21331076,40.00078162,38.90036908,37.95318704,37.19592027,36.1044509,35.38582939,34.76523615,33.74245124,33.43783568,32.84444553,32.35712043,31.56881212,31.12712131,30.66148603,30.15929307,30.13182674,29.87798046,29.22221269,29.02406579,28.4236673,28.07723945,27.97083988,27.4761314,26.994085,26.75301717,26.35309232,26.1909402,25.84633835,25.70254486,25.33351468,25.16510702,24.77605259,24.37152198,23.95027506,23.71830148,23.4670366,22.98757739,22.69644027,22.59448345,22.27273888,22.14963194,21.82159833,21.6980971,21.38077868,21.07420805,20.78156497,20.30835176,20.24365101,19.9959028,19.75988801,19.53290953,19.31313518,19.09919988,18.88881208,18.68102251,18.27974031,18.07360622,17.8683279,17.66247781,17.45672913,17.44498772,17.23819014,16.83571726,16.43088349,16.40963072,16.19169424,15.96999949,15.93703527,15.70804491,15.47663744,15.43358367,15.19847787,14.96307057,14.72783249,14.49434956,14.4504467,14.22127746,14.18168417,13.95879921,13.92484852,13.70927627,13.68185075,13.2884847,13.08303582,12.69620466,12.49599164,12.29771859,12.28394241,12.08772391,12.07491939,11.87925197
1,25,58.7926415,53.29035445,51.37840932,49.94711796,48.18782447,46.69629097,45.53478627,44.05252551,42.73499567,41.5418811,40.79823223,39.49304023,38.80801889,37.82937488,36.73720771,36.24226198,35.38249279,34.56799425,34.03118948,33.63496186,32.94381496,32.78137433,32.11392466,31.83869469,31.16200217,30.94427399,30.48519087,30.03990265,29.83775979,29.44430102,29.0955914,28.78061667,28.49227685,28.01123312,27.56646325,27.16983291,26.80567421,26.67046892,26.32409693,26.16498569,25.79279308,25.40731751,25.21278454,25.00126556,24.77002579,23.90069673,23.62917402,23.54258598,23.2338456,22.91120287,22.78558862,22.25592915,22.13092937,21.81360276,21.70453615,21.41127824,21.13480188,21.06797054,20.81997628,20.58398314,19.96958032,19.75081061,19.53799414,19.32876981,19.12217622,19.10958964,18.7114739,18.5073263,18.10988655,17.90532703,17.70097096,17.49547473,17.47981418,17.26911907,17.05531383,16.83796425,16.6166734,16.20144688,15.97348402,15.93267308,15.69955218,15.46535148,15.41888117,15.18390806,15.13754138,14.90569817,14.86263672,14.45096076,14.22899629,14.19460808,13.97995532,13.95218622,13.7443568,13.35664342,13.3375112,13.13785902,12.94015905,12.92581221,12.5483863,12.35351771
1,26,61.64174754,56.23829983,54.45601337,52.35944761,50.78075409,49.30057489,47.83834467,46.51051072,45.25251119,43.95018105,42.7949829,42.06840866,40.57265403,39.91930597,38.96889749,38.34346696,37.57881112,36.93056825,36.287742,35.71774376,35.06530914,34.59489379,34.20795117,33.71934536,33.42252678,32.78789307,32.39485779,31.94706875,31.70226567,31.28334214,30.67762551,30.5302844,30.21215876,29.71810545,29.44018972,29.19938925,28.80616695,28.44701642,27.90962984,27.56846168,27.2080454,27.04496841,26.86854309,26.47082361,26.05529056,25.82454069,25.57298838,25.09481965,25.00350659,24.48797863,23.9597637,23.82935777,23.49652132,23.36545754,22.84665365,22.53717654,22.43731697,22.15876953,21.89544827,21.64698788,21.6037714,21.18435978,20.96544932,20.75286793,20.35197395,20.14597196,19.94109707,19.73660258,19.53323235,19.13762054,18.74249344,18.53890494,18.33415137,18.31781407,18.10755123,17.89412768,17.67691167,17.26575025,17.23057348,17.00175874,16.58174802,16.53619359,16.3011096,16.06563747,16.01644852,15.78218359,15.54985394,15.32066333,15.09436741,15.05578904,14.83644196,14.80455249,14.59289472,14.38524038,14.36253959,14.16055161,13.96108664,13.58255203,13.38671134,13.19182541
1,27,65.43024997,59.80174948,57.89937133,55.91033937,54.23178003,52.73751844,51.31978079,49.86335118,48.59713732,47.33901762,46.27230928,44.95807437,44.03153646,43.28471094,42.23047696,41.56930119,40.4338959,39.85105381,39.16831849,38.67005594,38.05252317,37.33498713,37.08584435,36.46751352,36.13843646,35.41023654,35.02980079,34.89100196,34.04205551,33.57558185,33.14683947,32.9424908,32.5814817,32.25770457,31.76070634,31.2775886,31.03571627,30.64562468,30.49343836,29.96451837,29.42737375,29.27558183,28.70933226,28.53575887,28.14118309,27.72779865,27.4967844,27.24366305,26.76380034,26.46510092,26.34847365,26.01391745,25.47519701,25.33306549,24.79897576,24.66711629,24.15560103,23.85535509,23.57303438,23.49943129,23.05628327,22.81872631,22.59132015,22.37185659,22.15907734,21.95023024,21.74433431,21.15831279,20.95415707,20.75125245,20.54733926,20.34365568,20.14016414,19.745492,19.34865228,19.13844772,18.92493142,18.70742997,18.67401304,18.4479096,18.21758748,17.79691102,17.74826791,17.51103055,17.08758782,17.03553854,16.79953995,16.5654792,16.51817137,16.10681749,15.88334686,15.84533496,15.62972811,15.41764123,15.39072989,15.18582295,14.98380215,14.96464827,14.58701198,14.39114225
1,28,70.09499002,64.26068875,62.15502865,60.29564456,58.49311597,57.1967445,55.37555598,54.0130076,52.54269882,51.35358779,50.0916376,49.26007266,48.24615276,46.90792979,46.2358417,45.25932066,44.41859993,43.71466545,42.82228637,42.09289474,41.49598456,40.82131638,40.43851025,39.9971401,39.34978578,38.96486032,38.39717523,37.88611676,37.39086155,37.18309976,36.48901464,36.24802249,35.82226863,35.24689539,34.91489746,34.41263568,33.92535418,33.48078914,33.09362186,32.74529086,32.42597663,32.09926141,31.54845266,31.19091575,30.81810929,30.4265498,30.01477416,29.58001445,29.32447532,29.0430028,28.73756673,28.21153852,27.86915432,27.71906725,27.36842727,27.02154969,26.68383262,26.35860691,25.8572698,25.56888363,25.29775166,24.85234362,24.42153865,24.19266505,23.97230628,23.7590415,23.5498559,23.34388869,22.94924329,22.74491296,22.54187058,22.33776019,21.75551904,21.55211121,21.15832377,20.95084761,20.92848961,20.52543223,20.30653466,20.08282759,19.66761727,19.43560135,19.20031615,19.14809565,18.90795441,18.66721621,18.61063331,18.18727938,17.95024668,17.53394233,17.48603622,17.26012738,17.03776675,17.00146592,16.60720265,16.39812485,16.19259836,16.16976093,15.96978302,15.77195191
1,29,75.30417589,68.93680644,67.3551356,65.18685268,63.57464669,61.93529966,60.36966221,58.8382665,57.3177606,56.2469093,54.94617528,53.89112069,52.65222133,51.72502974,50.42533884,49.84267694,48.72550174,47.9523515,46.96311059,46.2208743,45.43780896,44.94493705,44.41196966,43.92577365,43.5017911,43.02316216,42.5671807,41.75311893,41.12136346,40.69129997,40.29620813,39.58207076,39.11825019,38.67700348,38.0909002,37.75013228,37.24212084,36.75020347,36.50359401,35.91986279,35.5777639,35.26697198,34.94849616,34.20409584,33.85216478,33.48391007,32.89370792,32.68524413,32.24990451,31.78962511,31.50292004,31.19005037,30.45688311,30.30294028,29.94351117,29.5822342,29.22492574,28.87722817,28.54280312,28.22632133,27.93058294,27.4625989,27.20412894,26.9606005,26.53925298,26.12767915,25.53502981,25.32533128,25.11915071,24.9139572,24.70931192,24.12902241,23.92477448,23.72070563,23.51695055,23.31153517,22.91529511,22.70337108,22.29994931,22.07933029,21.85361626,21.43672671,21.01572925,20.77758247,20.7213816,20.47791015,20.23366201,19.80581136,19.56365731,19.50595251,19.26896107,19.03523967,18.80645893,18.76187839,18.36201799,18.14658669,17.75639836,17.54968755,17.5250201,17.32429017
1,30,80.6700965,74.29670648,72.3157789,70.35924937,68.97928019,67.17149682,65.45360713,64.20755142,62.74992182,61.28192952,59.9718947,58.98332059,57.70013666,56.47988575,55.42475265,54.60326621,53.66764944,52.87622189,51.70440733,51.12349124,50.5037292,49.64871299,49.22699583,48.39243092,47.78982323,47.38296665,46.4545311,46.13066561,45.46228353,44.91734101,44.15042769,43.5679014,43.03441831,42.54821028,42.08630728,41.68575586,41.13141487,40.61401183,40.31344703,39.663755,39.08154384,38.74463392,38.24179829,37.7296769,37.39260933,37.04550053,36.47910161,36.09216608,35.68149128,34.8407145,34.57706917,34.08265043,33.76066882,33.41444956,32.84991842,32.47721428,32.10213176,31.92590076,31.37057459,31.02415356,30.50514798,30.20123003,29.91704214,29.46255547,29.21477699,28.79003259,28.37590507,28.15945813,27.7589728,27.36238842,27.15590033,26.76147516,26.36870035,25.97488154,25.76953571,25.37667921,25.16996772,24.95995616,24.55862434,24.15307432,23.92972886,23.70095,23.4668991,23.22735774,22.98379735,22.73687246,22.30346911,21.87027618,21.62100756,21.19087221,20.94628008,20.88700765,20.64912517,20.41636742,20.18780062,19.78518683,19.56713547,19.53315753,19.32386166,19.11801623
1,31,86.53962649,79.62170432,77.67555347,75.94054368,74.28132815,72.79226582,71.20970178,69.59875896,68.23630538,67.06365026,65.44296046,64.31015871,63.22114972,62.13633695,61.15263053,59.7699735,58.98867684,57.93268903,57.24431455,56.38901788,55.50204868,54.77173142,54.06878801,53.27983779,52.57124036,52.25656127,51.45790538,50.6888802,50.08190686,49.1602447,48.90280618,48.21363358,47.65362621,47.08975102,46.37388743,45.88899311,45.26944373,44.70227881,44.17508525,43.66638087,43.41098856,42.83073294,42.10072649,41.60657384,41.10259207,40.77148487,40.22849787,39.86702936,39.07894551,38.66789115,38.22699188,37.75653861,37.45423373,36.92084172,36.56118236,35.98110794,35.39523698,34.80886414,34.42347487,34.04887561,33.4971614,33.15942207,32.84592777,32.36332208,32.09297468,31.84019256,31.41161132,30.9945665,30.58681368,30.18474953,29.78676073,29.39043115,28.9948393,28.78916173,28.20598644,27.99925586,27.79306188,27.39705463,26.99763771,26.7818348,26.3738237,26.14725762,25.72831644,25.4903639,25.24633742,24.99791684,24.56113136,24.30701976,24.05187862,23.7962746,23.5424229,23.10918636,22.68088002,22.43836236,22.02078618,21.96864246,21.56260613,21.34123377,21.1251468,20.913584
1,32,92.62025003,85.57478304,83.63357865,81.82336437,80.10065983,78.52507853,77.33591842,75.74637696,74.21609252,72.72290232,71.63509704,70.28464228,69.11391163,68.14974513,67.04638264,66.08584079,65.0400073,63.86283682,62.92458477,61.89090681,60.88193524,60.15759892,59.53659171,58.75329091,57.80340587,57.42133857,56.55488539,55.9806126,55.16185731,54.66590454,53.67797345,53.12293432,52.30999931,51.77216535,50.97262524,50.63780244,49.92496096,49.28610584,48.703983,48.1653691,47.6467205,46.98784986,46.40893442,45.68428171,45.39895582,44.90377262,44.17737215,43.63927414,43.07997677,42.494444,42.08266929,41.43706143,41.16147647,40.6498774,40.10491126,39.53264075,38.93769277,38.53257723,38.12439697,37.72084436,37.13542729,36.56859547,36.21747733,35.70177373,35.40055442,34.93287288,34.29553466,34.05218118,33.63189513,33.22161935,32.81727849,32.60591976,32.20772665,31.81029769,31.41480427,31.01792366,30.24573249,30.03800747,29.64038521,29.42634558,29.02075546,28.6100294,28.38004995,27.95719567,27.71476853,27.46561926,27.2116651,26.76899191,26.32448518,26.06343878,25.80180009,25.35952601,25.10289002,24.85042132,24.6020038,24.35950296,23.76175599,23.53163073,23.30645024,23.08693843
1,33,98.7593217,91.71429496,90.07497823,88.19451739,86.49426668,85.01045384,83.73691751,82.36580605,80.75495083,79.291578,78.2655219,77.28208063,75.79465963,74.78923745,73.54320663,72.41910796,71.26841682,70.34536276,69.4368186,68.40528198,67.26961031,66.35660752,65.31274893,64.56078773,64.13945303,63.21951304,62.30075637,61.49601352,60.9427807,60.06917118,59.47587385,58.61462946,57.57000241,57.04746534,56.32843812,55.49429341,54.92599739,54.18667918,53.72844197,53.12958305,52.3780536,51.64902989,51.18374866,50.60612792,49.88740413,49.41230366,48.72546808,48.40674521,47.47215788,46.7150933,46.33215522,45.71787639,45.26948927,44.58507264,44.26422739,43.5064177,42.91892397,42.5043567,41.88325191,41.45649171,41.03441737,40.4313581,40.04061813,39.67428752,38.95460357,38.26235603,37.97721936,37.33362139,37.08535592,36.66101319,36.24765075,35.84063744,35.4385664,35.03824538,34.45052819,34.05318505,33.6543659,33.06800642,32.8583271,32.27080458,32.05431613,31.64577702,31.23150305,30.99753234,30.38349375,29.95006153,29.69570257,29.43607697,29.17193254,28.72036946,28.26862907,28.00025987,27.73375956,27.28803338,27.02940491,26.77489998,26.52694605,25.92382895,25.50944793,25.28030207
1,34,105.9489294,98.3165014,96.91845466,95.29429865,93.70232663,92.31546407,90.6064286,89.40686316,88.26000922,86.84071533,85.62335587,84.21447571,83.13545363,81.72404024,80.88087,79.5776166,78.43045068,77.52196008,76.52733048,75.45218606,74.33769546,73.57640712,72.53892152,71.3973226,70.94561178,69.96985484,68.63306884,67.81071726,67.25480446,66.10834973,65.38110975,64.48296342,63.74583512,63.02066293,62.19256501,61.50080539,60.42265133,59.61797696,59.05211248,58.36930258,57.75287185,56.98774763,56.24661548,55.77505919,54.99952673,54.48661336,53.6225751,53.1455657,52.63321779,52.10643796,50.95089884,50.36803926,49.95382293,49.29979204,48.80855897,48.07562295,47.70292455,46.89802363,46.26558621,45.62389197,45.17652581,44.73380952,44.11103211,43.7021286,43.12802795,42.39525555,42.07275922,41.39823488,40.74751795,40.49375895,39.87598757,39.45931301,39.04949382,38.45664438,38.05415181,37.65248078,37.06480603,36.66388711,36.45105741,35.86352707,35.27353406,35.05414178,34.45515446,34.0371098,33.61215864,33.17964447,32.74043993,32.47955412,32.02781421,31.75661142,31.29760803,30.8381648,30.56192771,30.1052864,29.83431947,29.38708873,28.9451047,28.69168618,28.44333071,28.02350741
1,35,114.2752391,106.5019923,104.9056535,103.3740792,101.7478582,100.224003,98.65451792,97.59608368,96.47451033,94.8491692,93.83489599,92.41785051,91.22421054,90.27683162,88.74732414,87.63957753,86.72496273,85.33600249,84.45918719,82.9679187,82.17173226,81.21785837,79.92161623,78.99671796,77.98609092,76.91213699,76.05881136,74.94349541,74.1981683,73.04519466,72.54075008,71.1306409,70.5174241,69.49564471,68.50011937,67.77676797,67.11416326,66.19768103,65.55768313,64.34804604,63.63943027,63.00280603,62.42203498,61.66649204,60.78875906,60.21363879,59.30907918,58.8563255,57.78891195,57.0828455,56.561826,56.01411233,55.2311899,54.61380883,53.75310414,53.05237012,52.50769328,51.91905819,51.29382715,50.44086303,49.77615486,49.30556439,48.83985877,48.00150198,47.57323534,47.17365562,46.42529969,45.70901829,45.40493508,44.74574086,44.29615958,43.67311712,43.06351585,42.65032115,42.05448413,41.46081529,41.0566629,40.46636069,40.06285919,39.65960406,39.25734126,38.85211702,38.25421992,37.65141347,37.22900233,36.61221223,36.17408686,35.9146274,35.27490757,35.0011343,34.721613,34.25392286,33.60193459,33.31713242,32.85196085,32.39069732,32.11755388,31.84883385,31.40740366,30.97243543
